"V1","V2","V3"
0.169212501626456,1114.88033547702,7.36753994780854
0.166237491782583,1078.55733323769,4.9825920722064
0.17799889469029,1144.83263496325,6.38963823161667
0.175101379370965,1244.44043743628,6.78009684557921
0.174703637945731,1239.94567458407,6.44772158935372
0.128170372866186,1221.27996100789,6.36407760670144
0.157507271892715,980.863475851583,6.09398396473048
0.166687064963195,1306.24814842584,6.33421585450048
0.16620274578495,1143.81242033297,5.51868188362969
0.153360086987205,1104.65665532331,6.36203942610484
0.177600405951742,1237.76521107262,6.2947048983977
0.155946213117816,1230.15078817154,6.75626444715114
0.148979908887208,1068.63805694936,6.63333245576757
0.172296526792247,1137.08018560272,6.9639089449307
0.166369694085873,1079.61696477616,6.61831660251163
0.141930190462707,1314.79772569562,7.66745593504375
0.154124456376536,1029.9245179736,6.76462056156315
0.157839126337907,1426.18604245805,6.37488639825077
0.171035829799212,1153.22024825978,5.92430514631526
0.163020676792229,942.429757677531,7.33795511140025
0.16245205341139,1399.85034209165,6.70432609849578
0.148640857105251,1220.23353065124,5.80217751574768
0.139941865596174,1183.51631708451,6.1162932011402
0.160017685626106,1158.54925227744,6.02270659443963
0.150901300274904,1134.45445926076,7.15397567780685
0.135622931193124,1218.30381157727,6.61308823757665
0.177009597396422,1115.01884878206,6.63681203834642
0.164273580652356,1087.61019643596,7.17303539582923
0.178566441851119,1230.52456969422,7.41557341090614
0.168935782809045,1003.19189602733,6.03311013488839
0.140406198161626,1095.55892680948,6.00296532657656
0.160673853970308,1045.24401041647,6.50113841433861
0.149526645697299,1353.23803597785,6.85869278465101
0.174562787671924,1194.18131615003,7.47659269153243
0.149828216736816,1096.91085600853,7.31666063266666
0.149588858347034,1126.15121448577,6.14860292515713
0.154880114103224,1117.9019701577,6.71628053201141
0.157162712283686,1091.81489185686,7.25954484810906
0.15656672946325,1129.35099904501,6.33587792562332
0.171402660912822,1141.54009352547,6.37591413026109
0.149093432339909,1112.70891869167,6.43850268187809
0.150577688219845,1211.12206215275,5.42822778765646
0.164904925772636,973.308270293178,6.20737527882457
0.15154752152888,1075.00910022169,6.36358606217767
0.12937024918912,1285.30708088213,5.33441764082432
0.152583513576442,1021.66918792007,5.91947583923619
0.193394664730054,1152.00049626472,5.57676766052203
0.133750311449303,1201.77151664636,6.38812170706263
0.154910906007298,1043.12335304282,5.44802540150945
0.142796923254149,1265.0033124271,6.00238931533003
0.137849170441848,1364.96842157871,6.67206424151837
0.156181646385391,1271.72555060154,6.96731049687996
0.150092111228302,1403.70178342215,6.23678270070975
0.137208085596595,1133.39404577526,6.5328245371087
0.19692765438495,1162.16727230778,6.69247923547099
0.158765553034296,1111.58990312785,6.37777534188078
0.172602233690083,1388.65317599501,7.05753116080881
0.179326534374187,1008.39780652082,7.02969316483416
0.16351879685857,981.266246654392,6.73345455529481
0.157459926324544,1318.42754087653,5.90970752025301
0.153116611937143,1043.49740780159,6.28665346468062
0.166432188471781,1065.84896009125,6.93143882750827
0.140670675419129,1029.48179252711,7.32234093238034
0.143746440555126,1197.37709191651,6.15611132729029
0.166550429434415,1344.22042791347,7.41541659740286
0.154705475189076,887.197913441366,7.99850341749386
0.170673058668248,1212.25264363583,6.39142430518662
0.168161734767247,1131.09677934649,6.66924457168289
0.153596052096358,992.426094082042,7.03221649117112
0.184315920407993,1114.49483453905,5.59789455641108
0.170275860890845,1144.85844925719,5.2907402196321
0.160034109754884,1077.51546159826,6.18178010888934
0.141494842197826,1357.36131941051,6.18807549670962
0.134311785403951,1172.67724545504,6.5684324136995
0.144226772793451,817.774122756852,5.99009171035833
0.169128122174728,1143.1318232551,6.33716560383665
0.168973131657922,1013.55725656336,7.10193730833552
0.159914495547549,1231.34072675078,7.06182895023198
